$PEKIO,COORD,003,0x000EBC,19.45,5.38,1.18,,1722931579.730
$PEKIO,COORD,004,0x000EBC,19.46,5.47,1.17,,1722931579.829
$PEKIO,COORD,005,0x000EBC,19.47,5.55,1.17,,1722931579.926
$PEKIO,COORD,006,0x000EBC,19.48,5.62,1.18,,1722931580.026
$PEKIO,COORD,007,0x000EBC,19.49,5.67,1.19,,1722931580.121
$PEKIO,COORD,008,0x000EBC,19.51,5.73,1.20,,1722931580.219
$PEKIO,COORD,009,0x000EBC,19.54,5.78,1.20,,1722931580.317
$PEKIO,COORD,010,0x000EBC,19.58,5.82,1.20,,1722931580.417
$PEKIO,COORD,011,0x000EBC,19.61,5.86,1.19,,1722931580.513
$PEKIO,COORD,012,0x000EBC,19.65,5.89,1.18,,1722931580.612
$PEKIO,COORD,013,0x000EBC,19.68,5.92,1.18,,1722931580.708
$PEKIO,COORD,014,0x000EBC,19.72,5.95,1.18,,1722931580.808
$PEKIO,COORD,015,0x000EBC,19.75,5.98,1.17,,1722931580.903
$PEKIO,COORD,016,0x000EBC,19.77,6.01,1.16,,1722931581.000
$PEKIO,COORD,017,0x000EBC,19.79,6.04,1.14,,1722931581.101
$PEKIO,COORD,018,0x000EBC,19.80,6.07,1.12,,1722931581.197
$PEKIO,COORD,019,0x000EBC,19.80,6.11,1.09,,1722931581.294
$PEKIO,COORD,020,0x000EBC,19.81,6.14,1.07,,1722931581.392
$PEKIO,COORD,021,0x000EBC,19.81,6.17,1.04,,1722931581.492
$PEKIO,COORD,022,0x000EBC,19.81,6.19,1.02,,1722931581.587
$PEKIO,COORD,023,0x000EBC,19.81,6.21,1.00,,1722931581.686
$PEKIO,COORD,024,0x000EBC,19.81,6.23,0.98,,1722931581.783
